5.000000e-02	2.605917e+02	-7.835673e+01
5.238079e-02	2.630145e+02	-7.631650e+01
5.487494e-02	2.653139e+02	-7.428302e+01
5.748785e-02	2.674946e+02	-7.226364e+01
6.022518e-02	2.695608e+02	-7.026513e+01
6.309284e-02	2.715179e+02	-6.829328e+01
6.609706e-02	2.733712e+02	-6.635323e+01
6.924432e-02	2.751260e+02	-6.444941e+01
7.254144e-02	2.767883e+02	-6.258529e+01
7.599555e-02	2.783634e+02	-6.076396e+01
7.961414e-02	2.798567e+02	-5.898777e+01
8.340503e-02	2.812738e+02	-5.725847e+01
8.737642e-02	2.826196e+02	-5.557733e+01
9.153691e-02	2.838993e+02	-5.394514e+01
9.589551e-02	2.851176e+02	-5.236229e+01
1.004617e-01	2.862790e+02	-5.082879e+01
1.052452e-01	2.873876e+02	-4.934440e+01
1.102565e-01	2.884475e+02	-4.790858e+01
1.155065e-01	2.894623e+02	-4.652059e+01
1.210064e-01	2.904356e+02	-4.517949e+01
1.267682e-01	2.913704e+02	-4.388421e+01
1.328044e-01	2.922697e+02	-4.263353e+01
1.391280e-01	2.931363e+02	-4.142616e+01
1.457527e-01	2.939727e+02	-4.026074e+01
1.526928e-01	2.947811e+02	-3.913579e+01
1.599634e-01	2.955637e+02	-3.804986e+01
1.675801e-01	2.963223e+02	-3.700143e+01
1.755596e-01	2.970588e+02	-3.598895e+01
1.839190e-01	2.977745e+02	-3.501090e+01
1.926764e-01	2.984710e+02	-3.406574e+01
2.018509e-01	2.991493e+02	-3.315194e+01
2.114621e-01	2.998107e+02	-3.226805e+01
2.215311e-01	3.004560e+02	-3.141259e+01
2.320794e-01	3.010860e+02	-3.058420e+01
2.431301e-01	3.017014e+02	-2.978149e+01
2.547069e-01	3.023027e+02	-2.900324e+01
2.668350e-01	3.028905e+02	-2.824823e+01
2.795405e-01	3.034650e+02	-2.751534e+01
2.928510e-01	3.040268e+02	-2.680353e+01
3.067954e-01	3.045759e+02	-2.611186e+01
3.214037e-01	3.051126e+02	-2.543944e+01
3.367075e-01	3.056371e+02	-2.478550e+01
3.527401e-01	3.061496e+02	-2.414929e+01
3.695361e-01	3.066502e+02	-2.353018e+01
3.871318e-01	3.071391e+02	-2.292759e+01
4.055654e-01	3.076164e+02	-2.234097e+01
4.248767e-01	3.080823e+02	-2.176984e+01
4.451075e-01	3.085370e+02	-2.121377e+01
4.663017e-01	3.089806e+02	-2.067234e+01
4.885050e-01	3.094134e+02	-2.014516e+01
5.117655e-01	3.098355e+02	-1.963188e+01
5.361336e-01	3.102474e+02	-1.913215e+01
5.616620e-01	3.106490e+02	-1.864563e+01
5.884060e-01	3.110407e+02	-1.817199e+01
6.164234e-01	3.114228e+02	-1.771090e+01
6.457748e-01	3.117955e+02	-1.726207e+01
6.765239e-01	3.121590e+02	-1.682516e+01
7.087371e-01	3.125136e+02	-1.639986e+01
7.424841e-01	3.128595e+02	-1.598588e+01
7.778381e-01	3.131970e+02	-1.558290e+01
8.148754e-01	3.135263e+02	-1.519062e+01
8.536763e-01	3.138476e+02	-1.480876e+01
8.943248e-01	3.141611e+02	-1.443701e+01
9.369087e-01	3.144671e+02	-1.407511e+01
9.815203e-01	3.147658e+02	-1.372276e+01
1.028256e+00	3.150572e+02	-1.337972e+01
1.077217e+00	3.153417e+02	-1.304571e+01
1.128510e+00	3.156193e+02	-1.272048e+01
1.182245e+00	3.158904e+02	-1.240379e+01
1.238538e+00	3.161550e+02	-1.209539e+01
1.297512e+00	3.164132e+02	-1.179507e+01
1.359294e+00	3.166654e+02	-1.150257e+01
1.424018e+00	3.169116e+02	-1.121771e+01
1.491824e+00	3.171519e+02	-1.094025e+01
1.562858e+00	3.173865e+02	-1.067001e+01
1.637275e+00	3.176156e+02	-1.040676e+01
1.715235e+00	3.178393e+02	-1.015033e+01
1.796907e+00	3.180577e+02	-9.900530e+00
1.882468e+00	3.182709e+02	-9.657170e+00
1.972103e+00	3.184792e+02	-9.420092e+00
2.066006e+00	3.186825e+02	-9.189110e+00
2.164381e+00	3.188810e+02	-8.964043e+00
2.267439e+00	3.190749e+02	-8.744758e+00
2.375405e+00	3.192643e+02	-8.531076e+00
2.488512e+00	3.194492e+02	-8.322862e+00
2.607004e+00	3.196297e+02	-8.119951e+00
2.731139e+00	3.198061e+02	-7.922218e+00
2.861184e+00	3.199783e+02	-7.729504e+00
2.997421e+00	3.201465e+02	-7.541682e+00
3.140146e+00	3.203108e+02	-7.358619e+00
3.289666e+00	3.204712e+02	-7.180201e+00
3.446306e+00	3.206280e+02	-7.006273e+00
3.610405e+00	3.207810e+02	-6.836758e+00
3.782317e+00	3.209305e+02	-6.671483e+00
3.962414e+00	3.210765e+02	-6.510389e+00
4.151088e+00	3.212191e+02	-6.353322e+00
4.348745e+00	3.213584e+02	-6.200197e+00
4.555814e+00	3.214945e+02	-6.050906e+00
4.772742e+00	3.216275e+02	-5.905348e+00
5.000000e+00	3.217573e+02	-5.763427e+00
