92.88461538461539, 20.909090909090907
104.13461538461539, 22.929292929292924
113.94230769230771, 24.949494949494948
118.26923076923077, 25.909090909090907
120, 26.46464646464646
122.30769230769232, 26.919191919191913
124.03846153846155, 27.424242424242422
125.48076923076923, 27.929292929292927
126.92307692307693, 28.434343434343432
128.3653846153846, 28.888888888888886
129.51923076923077, 29.444444444444443
130.3846153846154, 29.898989898989896
130.96153846153845, 30.4040404040404
130.09615384615384, 30.95959595959596
128.0769230769231, 31.515151515151512
125.19230769230771, 32.02020202020202
121.73076923076923, 32.474747474747474
119.13461538461539, 32.97979797979798
117.40384615384616, 33.43434343434343
117.40384615384616, 33.93939393939394
118.26923076923077, 34.44444444444444
120, 35
121.73076923076923, 35.505050505050505
123.75, 36.01010101010101
125.76923076923077, 36.515151515151516
128.0769230769231, 36.96969696969697
132.98076923076923, 38.03030303030303
138.75, 38.98989898989899
145.6730769230769, 40
152.59615384615387, 41.060606060606055
159.80769230769232, 42.02020202020202
166.44230769230768, 42.97979797979798
171.9230769230769, 44.04040404040404

