5.000000e-02	1.876990e+04	8.576823e+03
5.238079e-02	1.965123e+04	8.611634e+03
5.487494e-02	2.057320e+04	8.648983e+03
5.748785e-02	2.153760e+04	8.688988e+03
6.022518e-02	2.254633e+04	8.731808e+03
6.309284e-02	2.360136e+04	8.777560e+03
6.609706e-02	2.470475e+04	8.826383e+03
6.924432e-02	2.585865e+04	8.878420e+03
7.254144e-02	2.706529e+04	8.933762e+03
7.599555e-02	2.832705e+04	8.992569e+03
7.961414e-02	2.964638e+04	9.054956e+03
8.340503e-02	3.102585e+04	9.121039e+03
8.737642e-02	3.246817e+04	9.190942e+03
9.153691e-02	3.397615e+04	9.264773e+03
9.589551e-02	3.555276e+04	9.342647e+03
1.004617e-01	3.720109e+04	9.424665e+03
1.052452e-01	3.892438e+04	9.510938e+03
1.102565e-01	4.072603e+04	9.601566e+03
1.155065e-01	4.260961e+04	9.696656e+03
1.210064e-01	4.457884e+04	9.796302e+03
1.267682e-01	4.663762e+04	9.900600e+03
1.328044e-01	4.879006e+04	1.000964e+04
1.391280e-01	5.104042e+04	1.012352e+04
1.457527e-01	5.339320e+04	1.024231e+04
1.526928e-01	5.585310e+04	1.036611e+04
1.599634e-01	5.842503e+04	1.049497e+04
1.675801e-01	6.111418e+04	1.062898e+04
1.755596e-01	6.392593e+04	1.076818e+04
1.839190e-01	6.686595e+04	1.091263e+04
1.926764e-01	6.994018e+04	1.106236e+04
2.018509e-01	7.315485e+04	1.121740e+04
2.114621e-01	7.651650e+04	1.137777e+04
2.215311e-01	8.003198e+04	1.154349e+04
2.320794e-01	8.370849e+04	1.171456e+04
2.431301e-01	8.755355e+04	1.189095e+04
2.547069e-01	9.157512e+04	1.207266e+04
2.668350e-01	9.578150e+04	1.225969e+04
2.795405e-01	1.001814e+05	1.245200e+04
2.928510e-01	1.047840e+05	1.264959e+04
3.067954e-01	1.095989e+05	1.285244e+04
3.214037e-01	1.146361e+05	1.306056e+04
3.367075e-01	1.199062e+05	1.327394e+04
3.527401e-01	1.254204e+05	1.349260e+04
3.695361e-01	1.311901e+05	1.371658e+04
3.871318e-01	1.372276e+05	1.394592e+04
4.055654e-01	1.435456e+05	1.418069e+04
4.248767e-01	1.501575e+05	1.442096e+04
4.451075e-01	1.570772e+05	1.466682e+04
4.663017e-01	1.643193e+05	1.491841e+04
4.885050e-01	1.718992e+05	1.517582e+04
5.117655e-01	1.798328e+05	1.543921e+04
5.361336e-01	1.881371e+05	1.570872e+04
5.616620e-01	1.968295e+05	1.598453e+04
5.884060e-01	2.059284e+05	1.626679e+04
6.164234e-01	2.154531e+05	1.655568e+04
6.457748e-01	2.254238e+05	1.685140e+04
6.765239e-01	2.358615e+05	1.715412e+04
7.087371e-01	2.467884e+05	1.746403e+04
7.424841e-01	2.582276e+05	1.778134e+04
7.778381e-01	2.702032e+05	1.810622e+04
8.148754e-01	2.827408e+05	1.843888e+04
8.536763e-01	2.958669e+05	1.877951e+04
8.943248e-01	3.096093e+05	1.912831e+04
9.369087e-01	3.239971e+05	1.948546e+04
9.815203e-01	3.390609e+05	1.985118e+04
1.028256e+00	3.548327e+05	2.022567e+04
1.077217e+00	3.713460e+05	2.060912e+04
1.128510e+00	3.886360e+05	2.100174e+04
1.182245e+00	4.067393e+05	2.140376e+04
1.238538e+00	4.256945e+05	2.181538e+04
1.297512e+00	4.455419e+05	2.223683e+04
1.359294e+00	4.663238e+05	2.266833e+04
1.424018e+00	4.880844e+05	2.311011e+04
1.491824e+00	5.108702e+05	2.356242e+04
1.562858e+00	5.347297e+05	2.402550e+04
1.637275e+00	5.597138e+05	2.449959e+04
1.715235e+00	5.858757e+05	2.498496e+04
1.796907e+00	6.132713e+05	2.548186e+04
1.882468e+00	6.419590e+05	2.599056e+04
1.972103e+00	6.720003e+05	2.651138e+04
2.066006e+00	7.034591e+05	2.704457e+04
2.164381e+00	7.364026e+05	2.759038e+04
2.267439e+00	7.709014e+05	2.814918e+04
2.375405e+00	8.070291e+05	2.872121e+04
2.488512e+00	8.448630e+05	2.930685e+04
2.607004e+00	8.844841e+05	2.990634e+04
2.731139e+00	9.259770e+05	3.052009e+04
2.861184e+00	9.694306e+05	3.114836e+04
2.997421e+00	1.014938e+06	3.179151e+04
3.140146e+00	1.062596e+06	3.244990e+04
3.289666e+00	1.112508e+06	3.312394e+04
3.446306e+00	1.164779e+06	3.381387e+04
3.610405e+00	1.219523e+06	3.452025e+04
3.782317e+00	1.276857e+06	3.524322e+04
3.962414e+00	1.336902e+06	3.598343e+04
4.151088e+00	1.399789e+06	3.674107e+04
4.348745e+00	1.465652e+06	3.751666e+04
4.555814e+00	1.534631e+06	3.831059e+04
4.772742e+00	1.606877e+06	3.912332e+04
5.000000e+00	1.682542e+06	3.995531e+04
